,method,seed,k,epoch,train_test,tp,tn,fp,fn
572,original and cof,4,10,287,train,2181,2755,294,868
573,original and cof,4,10,287,test,89,85,8,4
574,original and cof,4,10,288,train,2195,2738,311,854
575,original and cof,4,10,288,test,89,85,8,4
576,original and cof,4,10,289,train,2181,2755,294,868
577,original and cof,4,10,289,test,89,85,8,4
578,original and cof,4,10,290,train,2195,2738,311,854
579,original and cof,4,10,290,test,89,85,8,4
580,original and cof,4,10,291,train,2181,2754,295,868
581,original and cof,4,10,291,test,89,85,8,4
582,original and cof,4,10,292,train,2195,2738,311,854
583,original and cof,4,10,292,test,89,85,8,4
584,original and cof,4,10,293,train,2181,2753,296,868
585,original and cof,4,10,293,test,89,85,8,4
586,original and cof,4,10,294,train,2195,2738,311,854
587,original and cof,4,10,294,test,89,85,8,4
588,original and cof,4,10,295,train,2181,2753,296,868
589,original and cof,4,10,295,test,89,85,8,4
590,original and cof,4,10,296,train,2195,2738,311,854
591,original and cof,4,10,296,test,89,85,8,4
592,original and cof,4,10,297,train,2181,2753,296,868
593,original and cof,4,10,297,test,89,85,8,4
594,original and cof,4,10,298,train,2195,2738,311,854
595,original and cof,4,10,298,test,89,85,8,4
596,original and cof,4,10,299,train,2181,2753,296,868
597,original and cof,4,10,299,test,89,85,8,4
598,original and cof,4,10,300,train,2195,2738,311,854
599,original and cof,4,10,300,test,89,85,8,4
600,original and cof,4,10,301,train,2181,2753,296,868
601,original and cof,4,10,301,test,89,85,8,4
602,original and cof,4,10,302,train,2195,2738,311,854
603,original and cof,4,10,302,test,89,85,8,4
604,original and cof,4,10,303,train,2181,2753,296,868
605,original and cof,4,10,303,test,89,85,8,4
606,original and cof,4,10,304,train,2195,2738,311,854
607,original and cof,4,10,304,test,89,85,8,4
608,original and cof,4,10,305,train,2181,2754,295,868
609,original and cof,4,10,305,test,89,85,8,4
610,original and cof,4,10,306,train,2195,2739,310,854
611,original and cof,4,10,306,test,89,85,8,4
612,original and cof,4,10,307,train,2182,2755,294,867
613,original and cof,4,10,307,test,89,85,8,4
614,original and cof,4,10,308,train,2195,2739,310,854
615,original and cof,4,10,308,test,89,85,8,4
616,original and cof,4,10,309,train,2182,2755,294,867
617,original and cof,4,10,309,test,89,85,8,4
618,original and cof,4,10,310,train,2195,2739,310,854
619,original and cof,4,10,310,test,89,85,8,4
620,original and cof,4,10,311,train,2182,2755,294,867
621,original and cof,4,10,311,test,89,85,8,4
622,original and cof,4,10,312,train,2195,2739,310,854
623,original and cof,4,10,312,test,89,85,8,4
624,original and cof,4,10,313,train,2182,2755,294,867
625,original and cof,4,10,313,test,89,85,8,4
626,original and cof,4,10,314,train,2196,2739,310,853
627,original and cof,4,10,314,test,89,85,8,4
628,original and cof,4,10,315,train,2182,2755,294,867
629,original and cof,4,10,315,test,89,85,8,4
630,original and cof,4,10,316,train,2196,2739,310,853
631,original and cof,4,10,316,test,89,85,8,4
632,original and cof,4,10,317,train,2182,2755,294,867
633,original and cof,4,10,317,test,89,85,8,4
634,original and cof,4,10,318,train,2196,2739,310,853
635,original and cof,4,10,318,test,89,85,8,4
636,original and cof,4,10,319,train,2182,2756,293,867
637,original and cof,4,10,319,test,89,85,8,4
638,original and cof,4,10,320,train,2196,2739,310,853
639,original and cof,4,10,320,test,89,85,8,4
640,original and cof,4,10,321,train,2182,2756,293,867
641,original and cof,4,10,321,test,88,85,8,5
642,original and cof,4,10,322,train,2196,2740,309,853
643,original and cof,4,10,322,test,89,85,8,4
644,original and cof,4,10,323,train,2182,2756,293,867
645,original and cof,4,10,323,test,88,85,8,5
646,original and cof,4,10,324,train,2196,2740,309,853
647,original and cof,4,10,324,test,89,85,8,4
648,original and cof,4,10,325,train,2182,2756,293,867
649,original and cof,4,10,325,test,88,85,8,5
650,original and cof,4,10,326,train,2196,2740,309,853
651,original and cof,4,10,326,test,89,85,8,4
652,original and cof,4,10,327,train,2182,2757,292,867
653,original and cof,4,10,327,test,88,85,8,5
654,original and cof,4,10,328,train,2196,2740,309,853
655,original and cof,4,10,328,test,89,85,8,4
656,original and cof,4,10,329,train,2182,2757,292,867
657,original and cof,4,10,329,test,88,85,8,5
658,original and cof,4,10,330,train,2196,2740,309,853
659,original and cof,4,10,330,test,89,85,8,4
660,original and cof,4,10,331,train,2182,2757,292,867
661,original and cof,4,10,331,test,88,85,8,5
662,original and cof,4,10,332,train,2196,2740,309,853
663,original and cof,4,10,332,test,89,85,8,4
664,original and cof,4,10,333,train,2182,2757,292,867
665,original and cof,4,10,333,test,88,85,8,5
666,original and cof,4,10,334,train,2196,2740,309,853
667,original and cof,4,10,334,test,89,85,8,4
668,original and cof,4,10,335,train,2182,2757,292,867
669,original and cof,4,10,335,test,88,85,8,5
670,original and cof,4,10,336,train,2196,2740,309,853
671,original and cof,4,10,336,test,89,85,8,4
672,original and cof,4,10,337,train,2182,2757,292,867
673,original and cof,4,10,337,test,88,85,8,5
674,original and cof,4,10,338,train,2196,2740,309,853
675,original and cof,4,10,338,test,89,85,8,4
676,original and cof,4,10,339,train,2182,2757,292,867
677,original and cof,4,10,339,test,88,85,8,5
678,original and cof,4,10,340,train,2196,2740,309,853
679,original and cof,4,10,340,test,89,85,8,4
680,original and cof,4,10,341,train,2182,2757,292,867
681,original and cof,4,10,341,test,88,85,8,5
682,original and cof,4,10,342,train,2196,2740,309,853
683,original and cof,4,10,342,test,89,85,8,4
684,original and cof,4,10,343,train,2182,2757,292,867
685,original and cof,4,10,343,test,88,85,8,5
686,original and cof,4,10,344,train,2196,2740,309,853
687,original and cof,4,10,344,test,89,85,8,4
688,original and cof,4,10,345,train,2182,2757,292,867
689,original and cof,4,10,345,test,88,85,8,5
690,original and cof,4,10,346,train,2196,2740,309,853
691,original and cof,4,10,346,test,89,85,8,4
692,original and cof,4,10,347,train,2182,2757,292,867
693,original and cof,4,10,347,test,88,85,8,5
694,original and cof,4,10,348,train,2196,2740,309,853
695,original and cof,4,10,348,test,89,85,8,4
696,original and cof,4,10,349,train,2182,2757,292,867
697,original and cof,4,10,349,test,88,85,8,5
698,original and cof,4,10,350,train,2197,2740,309,852
699,original and cof,4,10,350,test,89,85,8,4
700,original and cof,4,10,351,train,2182,2757,292,867
701,original and cof,4,10,351,test,88,85,8,5
702,original and cof,4,10,352,train,2197,2740,309,852
703,original and cof,4,10,352,test,89,85,8,4
704,original and cof,4,10,353,train,2182,2757,292,867
705,original and cof,4,10,353,test,88,85,8,5
706,original and cof,4,10,354,train,2197,2740,309,852
707,original and cof,4,10,354,test,89,85,8,4
708,original and cof,4,10,355,train,2182,2757,292,867
709,original and cof,4,10,355,test,88,85,8,5
710,original and cof,4,10,356,train,2197,2740,309,852
711,original and cof,4,10,356,test,89,85,8,4
712,original and cof,4,10,357,train,2182,2757,292,867
713,original and cof,4,10,357,test,88,85,8,5
714,original and cof,4,10,358,train,2197,2740,309,852
715,original and cof,4,10,358,test,89,85,8,4
716,original and cof,4,10,359,train,2181,2757,292,868
717,original and cof,4,10,359,test,88,85,8,5
718,original and cof,4,10,360,train,2197,2740,309,852
719,original and cof,4,10,360,test,89,85,8,4
720,original and cof,4,10,361,train,2181,2757,292,868
721,original and cof,4,10,361,test,88,85,8,5
722,original and cof,4,10,362,train,2197,2740,309,852
723,original and cof,4,10,362,test,89,85,8,4
724,original and cof,4,10,363,train,2181,2756,293,868
725,original and cof,4,10,363,test,88,85,8,5
726,original and cof,4,10,364,train,2198,2741,308,851
727,original and cof,4,10,364,test,89,85,8,4
728,original and cof,4,10,365,train,2181,2756,293,868
729,original and cof,4,10,365,test,88,85,8,5
730,original and cof,4,10,366,train,2198,2741,308,851
731,original and cof,4,10,366,test,89,85,8,4
732,original and cof,4,10,367,train,2181,2756,293,868
733,original and cof,4,10,367,test,88,85,8,5
734,original and cof,4,10,368,train,2198,2741,308,851
735,original and cof,4,10,368,test,89,85,8,4
736,original and cof,4,10,369,train,2184,2756,293,865
737,original and cof,4,10,369,test,88,85,8,5
738,original and cof,4,10,370,train,2198,2741,308,851
739,original and cof,4,10,370,test,89,85,8,4
740,original and cof,4,10,371,train,2184,2757,292,865
741,original and cof,4,10,371,test,88,85,8,5
742,original and cof,4,10,372,train,2198,2741,308,851
743,original and cof,4,10,372,test,89,85,8,4
744,original and cof,4,10,373,train,2184,2757,292,865
745,original and cof,4,10,373,test,88,85,8,5
746,original and cof,4,10,374,train,2198,2741,308,851
747,original and cof,4,10,374,test,89,85,8,4
748,original and cof,4,10,375,train,2184,2757,292,865
749,original and cof,4,10,375,test,88,85,8,5
750,original and cof,4,10,376,train,2198,2741,308,851
751,original and cof,4,10,376,test,89,85,8,4
752,original and cof,4,10,377,train,2186,2757,292,863
753,original and cof,4,10,377,test,88,85,8,5
754,original and cof,4,10,378,train,2198,2741,308,851
755,original and cof,4,10,378,test,89,85,8,4
756,original and cof,4,10,379,train,2186,2757,292,863
757,original and cof,4,10,379,test,88,85,8,5
758,original and cof,4,10,380,train,2198,2741,308,851
759,original and cof,4,10,380,test,89,85,8,4
760,original and cof,4,10,381,train,2186,2757,292,863
761,original and cof,4,10,381,test,88,85,8,5
762,original and cof,4,10,382,train,2198,2741,308,851
763,original and cof,4,10,382,test,89,85,8,4
764,original and cof,4,10,383,train,2186,2758,291,863
765,original and cof,4,10,383,test,88,85,8,5
766,original and cof,4,10,384,train,2198,2741,308,851
767,original and cof,4,10,384,test,89,85,8,4
768,original and cof,4,10,385,train,2185,2758,291,864
769,original and cof,4,10,385,test,88,85,8,5
770,original and cof,4,10,386,train,2198,2741,308,851
771,original and cof,4,10,386,test,89,85,8,4
772,original and cof,4,10,387,train,2185,2758,291,864
773,original and cof,4,10,387,test,88,85,8,5
774,original and cof,4,10,388,train,2198,2741,308,851
775,original and cof,4,10,388,test,89,85,8,4
776,original and cof,4,10,389,train,2185,2758,291,864
777,original and cof,4,10,389,test,88,85,8,5
778,original and cof,4,10,390,train,2198,2741,308,851
779,original and cof,4,10,390,test,89,85,8,4
780,original and cof,4,10,391,train,2185,2758,291,864
781,original and cof,4,10,391,test,88,85,8,5
782,original and cof,4,10,392,train,2198,2741,308,851
783,original and cof,4,10,392,test,89,85,8,4
784,original and cof,4,10,393,train,2186,2758,291,863
785,original and cof,4,10,393,test,88,85,8,5
786,original and cof,4,10,394,train,2198,2741,308,851
787,original and cof,4,10,394,test,89,85,8,4
788,original and cof,4,10,395,train,2186,2758,291,863
789,original and cof,4,10,395,test,88,85,8,5
790,original and cof,4,10,396,train,2198,2741,308,851
791,original and cof,4,10,396,test,89,85,8,4
792,original and cof,4,10,397,train,2186,2758,291,863
793,original and cof,4,10,397,test,88,85,8,5
794,original and cof,4,10,398,train,2199,2741,308,850
795,original and cof,4,10,398,test,89,85,8,4
796,original and cof,4,10,399,train,2186,2758,291,863
797,original and cof,4,10,399,test,88,85,8,5
798,original and cof,4,10,400,train,2199,2741,308,850
799,original and cof,4,10,400,test,89,85,8,4
800,original and cof,4,10,1,train,3049,0,3049,0
801,original and cof,4,10,1,test,93,0,93,0
802,original and cof,4,10,2,train,3049,0,3049,0
803,original and cof,4,10,2,test,93,0,93,0
804,original and cof,4,10,3,train,3049,0,3049,0
805,original and cof,4,10,3,test,93,0,93,0
806,original and cof,4,10,4,train,3049,0,3049,0
807,original and cof,4,10,4,test,93,0,93,0
808,original and cof,4,10,5,train,3049,0,3049,0
809,original and cof,4,10,5,test,93,0,93,0
810,original and cof,4,10,6,train,3049,0,3049,0
811,original and cof,4,10,6,test,93,0,93,0
812,original and cof,4,10,7,train,3049,0,3049,0
813,original and cof,4,10,7,test,93,0,93,0
814,original and cof,4,10,8,train,3049,0,3049,0
815,original and cof,4,10,8,test,93,0,93,0
816,original and cof,4,10,9,train,3049,0,3049,0
817,original and cof,4,10,9,test,93,0,93,0
818,original and cof,4,10,10,train,3049,0,3049,0
819,original and cof,4,10,10,test,93,0,93,0
820,original and cof,4,10,11,train,3049,0,3049,0
821,original and cof,4,10,11,test,93,0,93,0
822,original and cof,4,10,12,train,3049,0,3049,0
823,original and cof,4,10,12,test,93,0,93,0
824,original and cof,4,10,13,train,3049,0,3049,0
825,original and cof,4,10,13,test,93,0,93,0
826,original and cof,4,10,14,train,3049,0,3049,0
827,original and cof,4,10,14,test,93,0,93,0
828,original and cof,4,10,15,train,3049,0,3049,0
829,original and cof,4,10,15,test,93,0,93,0
830,original and cof,4,10,16,train,3049,0,3049,0
831,original and cof,4,10,16,test,93,0,93,0
832,original and cof,4,10,17,train,3049,0,3049,0
833,original and cof,4,10,17,test,93,0,93,0
834,original and cof,4,10,18,train,3049,0,3049,0
835,original and cof,4,10,18,test,93,0,93,0
836,original and cof,4,10,19,train,3049,0,3049,0
837,original and cof,4,10,19,test,93,0,93,0
838,original and cof,4,10,20,train,3049,0,3049,0
839,original and cof,4,10,20,test,93,0,93,0
840,original and cof,4,10,21,train,3049,0,3049,0
841,original and cof,4,10,21,test,93,0,93,0
842,original and cof,4,10,22,train,3047,9,3040,2
843,original and cof,4,10,22,test,93,2,91,0
844,original and cof,4,10,23,train,3043,39,3010,6
845,original and cof,4,10,23,test,93,2,91,0
846,original and cof,4,10,24,train,3034,110,2939,15
847,original and cof,4,10,24,test,93,5,88,0
848,original and cof,4,10,25,train,3029,137,2912,20
849,original and cof,4,10,25,test,93,5,88,0
850,original and cof,4,10,26,train,3026,160,2889,23
851,original and cof,4,10,26,test,93,8,85,0
852,original and cof,4,10,27,train,3013,189,2860,36
853,original and cof,4,10,27,test,93,8,85,0
854,original and cof,4,10,28,train,2995,258,2791,54
855,original and cof,4,10,28,test,93,13,80,0
856,original and cof,4,10,29,train,2966,397,2652,83
857,original and cof,4,10,29,test,93,17,76,0
858,original and cof,4,10,30,train,2936,616,2433,113
859,original and cof,4,10,30,test,93,27,66,0
860,original and cof,4,10,31,train,2883,872,2177,166
861,original and cof,4,10,31,test,93,29,64,0
862,original and cof,4,10,32,train,2833,1134,1915,216
863,original and cof,4,10,32,test,93,39,54,0
864,original and cof,4,10,33,train,2776,1370,1679,273
865,original and cof,4,10,33,test,93,46,47,0
866,original and cof,4,10,34,train,2724,1608,1441,325
867,original and cof,4,10,34,test,93,53,40,0
868,original and cof,4,10,35,train,2670,1813,1236,379
869,original and cof,4,10,35,test,93,58,35,0
870,original and cof,4,10,36,train,2628,1972,1077,421
871,original and cof,4,10,36,test,93,61,32,0
872,original and cof,4,10,37,train,2585,2087,962,464
873,original and cof,4,10,37,test,92,63,30,1
874,original and cof,4,10,38,train,2548,2176,873,501
875,original and cof,4,10,38,test,92,66,27,1
876,original and cof,4,10,39,train,2511,2256,793,538
877,original and cof,4,10,39,test,92,68,25,1
878,original and cof,4,10,40,train,2489,2334,715,560
879,original and cof,4,10,40,test,92,70,23,1
880,original and cof,4,10,41,train,2451,2399,650,598
881,original and cof,4,10,41,test,92,71,22,1
882,original and cof,4,10,42,train,2421,2457,592,628
883,original and cof,4,10,42,test,92,73,20,1
884,original and cof,4,10,43,train,2385,2504,545,664
885,original and cof,4,10,43,test,92,73,20,1
886,original and cof,4,10,44,train,2365,2547,502,684
887,original and cof,4,10,44,test,92,73,20,1
888,original and cof,4,10,45,train,2326,2586,463,723
889,original and cof,4,10,45,test,92,74,19,1
890,original and cof,4,10,46,train,2307,2617,432,742
891,original and cof,4,10,46,test,92,75,18,1
892,original and cof,4,10,47,train,2281,2638,411,768
893,original and cof,4,10,47,test,91,75,18,2
894,original and cof,4,10,48,train,2249,2655,394,800
895,original and cof,4,10,48,test,91,75,18,2
896,original and cof,4,10,49,train,2230,2676,373,819
897,original and cof,4,10,49,test,91,76,17,2
898,original and cof,4,10,50,train,2203,2699,350,846
899,original and cof,4,10,50,test,91,77,16,2
900,original and cof,4,10,51,train,2189,2718,331,860
901,original and cof,4,10,51,test,91,78,15,2
902,original and cof,4,10,52,train,2177,2746,303,872
903,original and cof,4,10,52,test,91,78,15,2
904,original and cof,4,10,53,train,2158,2766,283,891
905,original and cof,4,10,53,test,91,78,15,2
906,original and cof,4,10,54,train,2141,2773,276,908
907,original and cof,4,10,54,test,90,79,14,3
908,original and cof,4,10,55,train,2131,2791,258,918
909,original and cof,4,10,55,test,90,80,13,3
910,original and cof,4,10,56,train,2116,2806,243,933
911,original and cof,4,10,56,test,89,80,13,4
912,original and cof,4,10,57,train,2100,2813,236,949
913,original and cof,4,10,57,test,89,81,12,4
914,original and cof,4,10,58,train,2078,2823,226,971
915,original and cof,4,10,58,test,89,81,12,4
916,original and cof,4,10,59,train,2066,2843,206,983
917,original and cof,4,10,59,test,88,81,12,5
918,original and cof,4,10,60,train,2055,2847,202,994
